ResponseId,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,JobSat
38730,,,,40.0,30.0,30.0,,,,100.0
38731,,,,,,,,,,
38732,,,,,,,,,,
38733,,,,,75.0,25.0,,,,50.0
38734,10.0,,,20.0,20.0,50.0,,,,20.0
38735,90.0,100.0,90.0,100.0,95.0,70.0,60.0,10.0,10.0,60.0
38736,10.0,10.0,20.0,8.0,10.0,14.0,10.0,8.0,10.0,90.0
38737,,,,,,,,,,
38738,,10.0,,40.0,20.0,,30.0,,,80.0
38739,,,,,,,,,,
38740,,,,,,,,,,
38741,,,,,,,,,,
38742,30.0,10.0,20.0,20.0,10.0,10.0,,,,30.0
38743,,,,,,,,,,70.0
38744,20.0,5.0,10.0,20.0,10.0,5.0,5.0,20.0,5.0,80.0
38745,,,,,30.0,30.0,,,,70.0
38746,,,,,,,,,,
38747,,,,10.0,10.0,,50.0,,,70.0
38748,,,,,,,,,,
38749,,,,,,,,,,
38750,,,,,,,,,,
38751,80.0,,,80.0,100.0,,50.0,,,90.0
38752,,,,,,,,,,
38753,30.0,10.0,,30.0,,20.0,,,10.0,70.0
38754,30.0,40.0,,,,10.0,,20.0,,100.0
38755,100.0,,,100.0,50.0,100.0,100.0,100.0,90.0,100.0
38756,,,,,,,,,,
38757,,,,,,,,,,
38758,20.0,,,,50.0,30.0,,,,90.0
38759,,,,,,,,,,
38760,10.0,,,20.0,10.0,25.0,15.0,10.0,10.0,70.0
38761,,,,,,,,,,80.0
38762,,,,,,,,,,
38763,,,,,,,,,,
38764,,,,,,,,,,
38765,,,,,,,,,,
38766,10.0,,,30.0,30.0,30.0,,,,40.0
38767,,,,,,,,,,
38768,,,,,,,,,,
38769,30.0,,15.0,25.0,15.0,5.0,5.0,5.0,,80.0
38770,,,,,,,,,,
38771,,,,,,,,,,
38772,,,,,,,,,,
38773,,,,,,,,,,
38774,,,,,,,,,,
38775,,,,30.0,30.0,15.0,25.0,,,60.0
38776,,,,,,,,,,
38777,,,,,,,,,,
38778,,,,,,,,,,80.0
38779,2.0,,,10.0,22.0,42.0,4.0,10.0,10.0,60.0
38780,70.0,,20.0,50.0,70.0,50.0,80.0,60.0,50.0,70.0
38781,,5.0,5.0,20.0,20.0,20.0,30.0,,,70.0
38782,,,,,,,,,,
38783,5.0,25.0,,25.0,25.0,10.0,10.0,,,30.0
38784,,,,,,,,,,
38785,,,,,,,,,,
38786,,,,,,,,,,
38787,,,,,,,,,,
38788,,,,,,,,,,
38789,,,,,,,,,,80.0
38790,10.0,,,30.0,20.0,20.0,15.0,5.0,,90.0
38791,10.0,,10.0,20.0,20.0,20.0,,10.0,10.0,100.0
38792,,,,,,,,,,
38793,,70.0,90.0,100.0,100.0,100.0,100.0,60.0,70.0,80.0
38794,80.0,80.0,80.0,80.0,70.0,60.0,90.0,10.0,80.0,70.0
38795,,,,,,,,,,
38796,,,,,,,,,,80.0
38797,,,,100.0,,,100.0,100.0,50.0,60.0
38798,15.0,15.0,10.0,15.0,15.0,10.0,10.0,5.0,5.0,30.0
38799,10.0,,,20.0,20.0,40.0,10.0,,,50.0
38800,10.0,,10.0,10.0,20.0,30.0,,10.0,10.0,90.0
38801,,,,,,,,,,
38802,,,,,,,,,,
38803,,,,,,,,,,
38804,,,,,,,,,,60.0
38805,,,,,,,,,,
38806,40.0,,,50.0,70.0,,70.0,,,80.0
38807,10.0,,,20.0,30.0,40.0,,,,90.0
38808,10.0,20.0,5.0,25.0,15.0,10.0,10.0,,5.0,80.0
38809,,,,,,,,,,60.0
38810,10.0,,10.0,25.0,10.0,15.0,20.0,5.0,5.0,90.0
38811,90.0,,,50.0,90.0,90.0,90.0,60.0,10.0,70.0
38812,,,,,,,,,,
38813,,,,,,,,,,
38814,,,,,,,,,,
38815,,,,,,,,,,
38816,,,,,,,,,,80.0
38817,,,,,,,,,,
38818,,,,,,,,,,
38819,,,,,,,,,,
38820,,,,,,,,,,
38821,,,,,,,,,,
38822,,,,,,,,,,
38823,,,,,,,,,,
38824,,,,,,,,,,
38825,,,,,,,,,,
38826,,,,,,,,,,70.0
38827,,,,,,,,,,80.0
38828,,,,,,,,,,90.0
38829,,,,,,,,,,100.0
38830,,,,,,,,,,
38831,30.0,,5.0,5.0,10.0,35.0,5.0,5.0,5.0,70.0
38832,10.0,20.0,,,30.0,10.0,30.0,,,60.0
38833,,,,25.0,25.0,25.0,25.0,,,90.0
38834,,20.0,,20.0,,,30.0,30.0,,80.0
38835,,,,,,,,,,70.0
38836,,,,,,,,,,
38837,,,,,,,,,,
38838,30.0,,10.0,10.0,,30.0,,,20.0,70.0
38839,,,,,,,,,,
38840,,,,,,,,,,
38841,,,,,,,,,,100.0
38842,,,,,,,,,,
38843,,,,,,,,,,
38844,,,,,,,,,,
38845,20.0,,,30.0,40.0,10.0,,,,100.0
38846,100.0,20.0,30.0,80.0,90.0,100.0,90.0,80.0,50.0,70.0
38847,,,,,,,,,,
38848,,,,,,,,,,
38849,10.0,,,20.0,20.0,10.0,,10.0,30.0,60.0
38850,10.0,10.0,5.0,15.0,20.0,20.0,5.0,15.0,,80.0
38851,30.0,,15.0,15.0,15.0,25.0,,,,100.0
38852,,,,,,,,,,
38853,,,,,,,,,,
38854,,,,,,,,,,
38855,25.0,,,25.0,25.0,,,,25.0,70.0
38856,,,,,,,,,,
38857,10.0,,,40.0,20.0,,20.0,10.0,,40.0
38858,,,,,,,,,,
38859,,,,,,,,,,
38860,,,,10.0,40.0,20.0,30.0,,,80.0
38861,,,,,,,,,,
38862,,,,,,,,,,70.0
38863,,,,,,,,,,
38864,,,,,,,,,,
38865,,,,,,,,,,
38866,12.0,17.0,8.0,17.0,19.0,6.0,14.0,2.0,5.0,50.0
38867,,,,20.0,30.0,40.0,,,10.0,50.0
38868,,,,30.0,30.0,10.0,30.0,,,60.0
38869,,10.0,,15.0,25.0,35.0,15.0,,,100.0
38870,,,,,,,,,,
38871,,,,,,,,,,
38872,,,,,,,,,,
38873,10.0,11.0,10.0,20.0,8.0,11.0,,,30.0,70.0
38874,,,,,,,,,,
38875,,,,,,,,,,
38876,10.0,10.0,15.0,20.0,20.0,,25.0,,,100.0
38877,,,,,,,,,,
38878,,,,,,,,,,
38879,,,,,,,,,,
38880,40.0,30.0,10.0,90.0,90.0,30.0,20.0,70.0,90.0,90.0
38881,20.0,,,10.0,10.0,20.0,20.0,10.0,10.0,90.0
38882,20.0,,20.0,20.0,20.0,,,20.0,,70.0
38883,,,,10.0,30.0,30.0,,30.0,,60.0
38884,,,,,,,,,,
38885,20.0,,5.0,25.0,10.0,15.0,5.0,5.0,15.0,80.0
38886,,,,,,,,,,
38887,,,,,,,,,,
38888,,,,,,,,,,
38889,,,,,,,,,,
38890,,,,,,,,,,
38891,10.0,2.0,3.0,30.0,20.0,20.0,5.0,5.0,5.0,70.0
38892,,,,,,,,,,
38893,,,,,,,,,,
38894,10.0,,,30.0,,,30.0,30.0,,50.0
38895,,,,,,,,,,
38896,5.0,10.0,10.0,10.0,20.0,20.0,20.0,2.0,3.0,80.0
38897,,,,,,,,,,
38898,,,,,,,,,,
38899,,,,,,,,,,
38900,60.0,,,10.0,10.0,10.0,10.0,,,60.0
38901,100.0,,,100.0,100.0,100.0,,100.0,100.0,80.0
38902,,,,,,,,,,
38903,,,,,,,,,,
38904,10.0,5.0,,50.0,20.0,5.0,10.0,,,70.0
38905,,,,,,,,,,
38906,5.0,,20.0,25.0,5.0,25.0,5.0,15.0,,90.0
38907,,,,,,,,,,
38908,,,,,,,,,,
38909,,5.0,20.0,10.0,15.0,10.0,30.0,10.0,,90.0
38910,,,,,,,,,,80.0
38911,,,,,,,,,,
38912,,,,,,,,,,
38913,,,,,,,,,,
38914,,,,,,,,,,
38915,,,,,,,,,,
38916,,,,,,,,,,
38917,,,,,,,,,,
38918,,,,30.0,30.0,15.0,25.0,,,80.0
38919,,,,,,,,,,
38920,,,,,,,,,,90.0
38921,,,,,,,,,,
38922,,,,,,,,,,
38923,,,,,,,,,,
38924,,,,,,,,,,
38925,,,,,,,,,,
38926,,,,,,,,,,
38927,,,,,,,,,,70.0
38928,10.0,10.0,5.0,40.0,10.0,10.0,,10.0,5.0,40.0
38929,,,,,,,,,,
38930,90.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80.0
38931,,,,,,,,,,
38932,,,,,,,,,,
38933,,,,,,,,,,100.0
38934,,,,,,,,,,
38935,,,,,,,,,,
38936,,,,,,,,,,
38937,,,,,,,,,,
38938,,100.0,,100.0,100.0,,100.0,,,
38939,,,,,,,,,,
38940,,,,25.0,25.0,25.0,25.0,,,80.0
38941,,,,,,,,,,
38942,,,,,,,,,,
38943,,,,,,,,,,
38944,,,,,100.0,,,,,70.0
38945,,,,,,,,,,
38946,,,,,,,,,,
38947,,,,50.0,50.0,,,,,70.0
38948,,,,,,,,,,
38949,,,,,,,,,,
38950,,,,,,,,,,100.0
38951,,,,,,,,,,80.0
38952,,,,,,,,,,
38953,,,,,,,,,,
38954,,,,,,,,,,
38955,,,,,20.0,20.0,20.0,40.0,,80.0
38956,50.0,10.0,90.0,90.0,90.0,90.0,50.0,50.0,50.0,60.0
38957,,,,,,,,,,60.0
38958,25.0,,8.0,12.0,15.0,30.0,5.0,5.0,,80.0
38959,,,,,,,,,,
38960,25.0,,,15.0,50.0,5.0,,5.0,,100.0
38961,,,,,,,,,,
38962,,,,,,,,,,
38963,,,,,,,,,,70.0
38964,20.0,5.0,5.0,21.0,20.0,15.0,10.0,2.0,2.0,80.0
38965,,,,,,,,,,
38966,10.0,,,20.0,,70.0,,,,80.0
38967,10.0,5.0,20.0,15.0,15.0,10.0,10.0,5.0,10.0,70.0
38968,,,,,,,,,,
38969,,,,,,,,,,
38970,,,,,,,,,,
38971,5.0,,15.0,20.0,10.0,45.0,5.0,,,60.0
38972,,,,,,,,,,
38973,,,,,,,,,,
38974,30.0,5.0,,50.0,,,15.0,,,100.0
38975,,,,,,,,,,
38976,,,,,,,,,,
38977,,,,,,,,,,
38978,,,,,,,,,,80.0
38979,,,,,,,,,,
38980,,,,,,,,,,
38981,,,,,,,,,,
38982,,,,,,,,,,80.0
38983,,,,,,,,,,
38984,,,,,,,,,,50.0
38985,,,,,,,,,,
38986,100.0,,,,,,,,,
38987,,,,,,,,,,
38988,,,,,,,,,,
38989,35.0,,,15.0,25.0,,25.0,,,100.0
38990,,,,,,,,,,70.0
38991,,,,,,,,,,
38992,,,,,,,,,,
38993,,,,,,,,,,80.0
38994,,,,,,,,,,
38995,,,,30.0,10.0,55.0,5.0,,,80.0
38996,,,,,,,,,,
38997,,,,,,,,,,
38998,,,,,,,,,,
38999,,,,,26.0,60.0,14.0,,,20.0
39000,,,,,,,,,,
39001,,,,,,,,,,
39002,,,,,,,,,,
39003,,,,,,,,,,
39004,,,20.0,20.0,30.0,20.0,,,10.0,80.0
39005,,,,,,,,,,
39006,20.0,,20.0,10.0,5.0,40.0,,5.0,,60.0
39007,,,,,,,,,,
39008,15.0,,30.0,15.0,5.0,15.0,20.0,,,80.0
39009,80.0,75.0,60.0,85.0,45.0,85.0,90.0,65.0,85.0,60.0
39010,40.0,20.0,,20.0,5.0,15.0,,,,80.0
39011,20.0,5.0,5.0,10.0,15.0,20.0,5.0,15.0,5.0,40.0
39012,,,20.0,30.0,30.0,10.0,10.0,,,90.0
39013,,,,,,,,,,70.0
39014,,,,,,,,,,
39015,,,,,,,,,,
39016,,,,,,,,,,
39017,,,,,,,,,,
39018,,,,,,,,,,
39019,,,,,,,,,,
39020,,,,,,,,,,
39021,,,,,,,,,,
39022,,,,,,,,,,
39023,,,,,25.0,50.0,25.0,,,20.0
39024,,,,,,,,,,
39025,,,,,,,,,,
39026,,,,,,,,,,
39027,,,,,,,,,,
39028,,,10.0,30.0,20.0,30.0,10.0,,,70.0
39029,2.0,28.0,,10.0,28.0,18.0,2.0,10.0,2.0,90.0
39030,,,,,,,,,,
39031,,,,,,,,,,
39032,,,,,,,,,,
39033,20.0,,15.0,35.0,,25.0,5.0,,,100.0
39034,,,,,,,,,,
39035,,,,,,,,,,
39036,20.0,,,20.0,20.0,30.0,10.0,,,90.0
39037,,,,,,,,,,
39038,,,,,,,,,,
39039,10.0,40.0,20.0,40.0,30.0,60.0,60.0,10.0,10.0,60.0
39040,,,,,,,,,,
39041,,,,,60.0,20.0,20.0,,,40.0
39042,,,,,,,,,,70.0
39043,,,,,,,,,,
39044,,,,,,,,,,
39045,,,,,,,,,,
39046,,,,,,,,,,
39047,,,,,,,,,,
39048,,,,,,,,,,
39049,25.0,,,30.0,25.0,20.0,,,,90.0
39050,,,,,,,,,,
39051,,,,,,,,,,
39052,,,,,,,,,,
39053,,,,,,,,,,
39054,,,,,,,,,,
39055,,,,,,,,,,
39056,1.0,2.0,20.0,9.0,10.0,10.0,10.0,10.0,10.0,
39057,20.0,10.0,80.0,50.0,60.0,90.0,30.0,50.0,50.0,50.0
39058,,,,,,,,,,
39059,,,,,,,,,,70.0
39060,25.0,,50.0,20.0,50.0,60.0,80.0,20.0,,90.0
39061,,,,,,,,,,
39062,,,,,,,,,,
39063,50.0,,,30.0,,,,,20.0,60.0
39064,,,,,,,,,,
39065,,,,,,,,,,
39066,,,,,,,,,,
39067,,,,,,,,,,
39068,,,,,,,,,,
39069,,,,,,,,,,
39070,10.0,,,20.0,20.0,20.0,10.0,20.0,,70.0
39071,,,,,,,,,,80.0
39072,,,,,,,,,,
39073,15.0,1.0,2.0,25.0,20.0,5.0,20.0,,12.0,90.0
39074,,,,,,,,,,
39075,30.0,,20.0,,,30.0,,,20.0,80.0
39076,,,,,,,,,,
39077,20.0,,,20.0,20.0,,20.0,,20.0,90.0
39078,,,,,,,,,,
39079,5.0,5.0,,10.0,20.0,10.0,45.0,,5.0,90.0
39080,80.0,,,100.0,100.0,,50.0,,,50.0
39081,100.0,,,,,,,,,50.0
39082,,,,,,,,,,
39083,,,,,,,,,,90.0
39084,,,,40.0,30.0,,30.0,,,90.0
39085,,,,,,,,,,
39086,20.0,,10.0,20.0,1.0,1.0,40.0,,8.0,30.0
39087,,,,,,,,,,100.0
39088,,,,,,,,,,
39089,,,,,,,,,,70.0
39090,,,,,,,,,,
39091,,,,,,,,,,
39092,20.0,,10.0,25.0,5.0,20.0,20.0,,,30.0
39093,,,,,,,,,,
39094,,,,,,,,,,
39095,,,,,,,,,,
39096,10.0,,10.0,20.0,10.0,30.0,,20.0,,70.0
39097,,,,,,,,,,
39098,,,,,,,,,,
39099,50.0,80.0,60.0,40.0,90.0,80.0,50.0,60.0,50.0,70.0
39100,,,,60.0,40.0,,,,,80.0
39101,,,,,,,,,,
39102,,,,,,,,,,
39103,10.0,,,5.0,15.0,70.0,,,,80.0
39104,50.0,80.0,,60.0,20.0,100.0,70.0,10.0,100.0,60.0
39105,,,,,,,,,,30.0
39106,,,,,,,,,,
39107,50.0,5.0,5.0,5.0,25.0,85.0,15.0,15.0,15.0,80.0
39108,,,,,,,,,,
39109,,,,,,,,,,50.0
39110,,,,,,,,,,
39111,,,,,,,,,,
39112,,,,,,,,,,
39113,,,,,,,,,,
39114,,,,,,,,,,
39115,,,,,,,,,,
39116,,,,,,,,,,
39117,,,,,,,,,,
39118,,,,,,,,,,
39119,,,,,,,,,,
39120,,,,,50.0,20.0,,30.0,,70.0
39121,20.0,,,40.0,10.0,30.0,,,,90.0
39122,,,,,,,,,,
39123,,,,,,,,,,
39124,20.0,,,10.0,40.0,20.0,,10.0,,40.0
39125,,,,,,,,,,
39126,,,,,,,,,,
39127,,,70.0,100.0,50.0,100.0,50.0,70.0,50.0,70.0
39128,,,,,,,,,,
39129,,,,,,,,,,
39130,,,,,,,,,,
39131,,,,10.0,20.0,50.0,,20.0,,70.0
39132,10.0,,20.0,20.0,20.0,5.0,,,25.0,60.0
39133,4.0,14.0,4.0,10.0,15.0,8.0,15.0,15.0,15.0,80.0
39134,30.0,,,40.0,30.0,,,,,40.0
39135,,,100.0,100.0,100.0,100.0,,,,80.0
39136,,,,,40.0,40.0,15.0,5.0,,80.0
39137,,,,,,,,,,50.0
39138,50.0,,,,70.0,,100.0,,,100.0
39139,,,,,,,,,,70.0
39140,6.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,2.0,90.0
39141,,,,,,,,,,
39142,,,,,,,,,,80.0
39143,10.0,,,20.0,40.0,20.0,10.0,,,60.0
39144,10.0,,10.0,40.0,,30.0,10.0,,,50.0
39145,,,,25.0,30.0,20.0,,25.0,,80.0
39146,,,,,,,,,,
39147,10.0,,,10.0,55.0,20.0,5.0,,,70.0
39148,10.0,,15.0,16.0,17.0,16.0,,15.0,11.0,70.0
39149,,,,,,,,,,
39150,,,,,,,,,,
39151,,,,,,,,,,
39152,,,,50.0,50.0,,,,,30.0
39153,10.0,20.0,100.0,100.0,100.0,100.0,100.0,,,70.0
39154,,,,,,,,,,
39155,15.0,,,20.0,40.0,,10.0,10.0,5.0,50.0
39156,15.0,15.0,,15.0,15.0,,30.0,5.0,5.0,70.0
39157,25.0,,,30.0,30.0,,15.0,,,90.0
39158,50.0,,5.0,5.0,5.0,15.0,10.0,5.0,5.0,100.0
39159,,,,,,,,,,
39160,20.0,,,10.0,,20.0,50.0,,,40.0
39161,40.0,,10.0,10.0,5.0,35.0,,,,70.0
39162,,,,,,,,,,
39163,,,,,,,,,,
39164,,,,,,,,,,80.0
39165,15.0,3.0,12.0,14.0,5.0,12.0,23.0,10.0,6.0,60.0
39166,,,,30.0,45.0,,15.0,10.0,,80.0
39167,,,,,,,,,,
39168,,,,,,,,,,
39169,,,,70.0,40.0,50.0,70.0,70.0,,70.0
39170,,,10.0,10.0,10.0,40.0,20.0,,10.0,60.0
39171,,,,10.0,50.0,30.0,10.0,,,70.0
39172,90.0,,80.0,90.0,90.0,95.0,80.0,100.0,80.0,90.0
39173,,,,,,,,,,
39174,20.0,10.0,,30.0,10.0,,20.0,10.0,,70.0
39175,15.0,,,30.0,20.0,10.0,,15.0,10.0,100.0
39176,,,,,,,,,,30.0
39177,15.0,15.0,,20.0,20.0,10.0,10.0,,10.0,40.0
39178,,,,,,,,,,
39179,,,,,,,,,,
39180,,,,,,,,,,70.0
39181,,,,,,,,,,
39182,20.0,,,20.0,40.0,20.0,,,,80.0
39183,,,,50.0,50.0,30.0,,,,70.0
39184,,,,,,,,,,
39185,70.0,,30.0,80.0,80.0,30.0,,60.0,90.0,60.0
39186,,,,,,,,,,
39187,10.0,,5.0,35.0,30.0,20.0,,,,90.0
39188,20.0,,,20.0,20.0,40.0,,,,70.0
39189,,,,,,,,,,
39190,80.0,10.0,80.0,90.0,90.0,90.0,70.0,70.0,1.0,70.0
39191,,,,,,,,,,80.0
39192,100.0,,95.0,100.0,100.0,100.0,100.0,,90.0,100.0
39193,40.0,60.0,20.0,80.0,85.0,60.0,90.0,20.0,50.0,20.0
39194,,,,,,,,,,
39195,,,,,5.0,,95.0,,,70.0
39196,10.0,10.0,10.0,15.0,20.0,15.0,,10.0,10.0,60.0
39197,,,20.0,,30.0,30.0,,,20.0,40.0
39198,,,,20.0,20.0,40.0,20.0,,,90.0
39199,,10.0,,20.0,,30.0,30.0,10.0,,80.0
39200,60.0,90.0,5.0,50.0,50.0,60.0,60.0,25.0,60.0,100.0
39201,,,,,,,,,,
39202,,,,,,,,,,
39203,,,,,,,,,,
39204,,,,,,,,,,
39205,,,,,,,,,,
39206,,,,,,,,,,
39207,,,,,,,,,,
39208,,,,,,,,,,
39209,,,,,,,,,,
39210,,,,,,,,,,80.0
39211,,,,,,,,,,
39212,,,,,,,,,,
39213,,,,,,,,,,
39214,,,,,,,,,,
39215,,,,,,,,,,
39216,,,,,,,,,,
39217,,,,100.0,100.0,100.0,,,,50.0
39218,,,,,,,,,,
39219,,,,,,,,,,
39220,,,,,,,,,,70.0
39221,,,,10.0,10.0,40.0,30.0,,10.0,80.0
39222,,,,,,,,,,
39223,,,,,30.0,,,,70.0,90.0
39224,,,,,,,,,,
39225,20.0,,,30.0,20.0,5.0,15.0,5.0,,80.0
39226,20.0,1.0,,10.0,10.0,29.0,10.0,,20.0,80.0
39227,20.0,,,20.0,30.0,20.0,,,10.0,50.0
39228,,,,,,,,,,
39229,50.0,,25.0,60.0,80.0,80.0,75.0,80.0,30.0,60.0
39230,,,,,,,,,,50.0
39231,,,,,,,,,,
39232,15.0,10.0,10.0,20.0,14.0,10.0,10.0,1.0,10.0,90.0
39233,20.0,10.0,20.0,,10.0,20.0,,20.0,,70.0
39234,,,,,,,,,,
39235,,,,,,,,,,
39236,,,,,,,,,,70.0
39237,,,,,,,,,,
39238,,,,,,,,,,
39239,,,,10.0,20.0,30.0,20.0,20.0,,30.0
39240,,,,,,,,,,
39241,,,,,,,,,,
39242,,,,,,,,,,
39243,,,,,,,,,,
39244,10.0,,,20.0,30.0,40.0,10.0,15.0,10.0,60.0
39245,,,,,,,,,,
39246,,,,,,,,,,
39247,,,,,,,,,,
39248,10.0,,40.0,40.0,80.0,79.0,90.0,40.0,30.0,40.0
39249,10.0,,10.0,15.0,20.0,10.0,20.0,5.0,10.0,80.0
39250,30.0,,5.0,20.0,15.0,5.0,5.0,10.0,10.0,80.0
39251,5.0,20.0,,20.0,40.0,,,,,70.0
39252,,,,,,,,,,
39253,,,,,,,,,,80.0
39254,30.0,25.0,30.0,50.0,80.0,80.0,40.0,,,70.0
39255,15.0,,20.0,25.0,,30.0,10.0,,,80.0
39256,,40.0,,,,20.0,30.0,10.0,,90.0
39257,,,,,,,,,,
39258,,,,,,,,,,
39259,,40.0,,40.0,20.0,,,,,60.0
39260,,,,,,,,,,
39261,,,,,,,,,,
39262,,,,,,,,,,
39263,,,,,,,,,,
39264,15.0,,5.0,15.0,30.0,10.0,15.0,10.0,,70.0
39265,20.0,,,,30.0,30.0,10.0,10.0,,80.0
39266,,,,,,,,,,
39267,50.0,50.0,60.0,60.0,50.0,60.0,50.0,60.0,60.0,50.0
39268,,,,,,,,,,
39269,15.0,5.0,5.0,10.0,10.0,15.0,15.0,15.0,10.0,50.0
39270,,,,,,,,,,
39271,,,,,,,,,,
39272,,,,,,,,,,70.0
39273,100.0,,80.0,70.0,70.0,,100.0,,,100.0
39274,10.0,,,10.0,20.0,35.0,15.0,5.0,5.0,90.0
39275,,,,,,,,,,
39276,,,,,,,,,,
39277,,,,,,,,,,
39278,20.0,,5.0,20.0,30.0,,20.0,2.0,3.0,70.0
39279,10.0,,,30.0,10.0,20.0,30.0,,,90.0
39280,10.0,5.0,5.0,20.0,20.0,10.0,20.0,5.0,5.0,60.0
39281,15.0,10.0,5.0,15.0,5.0,20.0,20.0,5.0,5.0,70.0
39282,,,,,,,,,,
39283,80.0,,,80.0,50.0,60.0,,,,70.0
39284,50.0,,,20.0,5.0,10.0,5.0,,10.0,100.0
39285,,,,,,,,,,
39286,,,,,,,,,,
39287,,,,,,,,,,30.0
39288,80.0,40.0,,70.0,70.0,80.0,100.0,100.0,50.0,70.0
39289,,,,,,,,,,
39290,100.0,40.0,40.0,100.0,70.0,30.0,10.0,10.0,90.0,80.0
39291,,,,,,,,,,60.0
39292,,,,,,,,,,
39293,,,,,,,,,,80.0
39294,,,,,,,,,,70.0
39295,,,,,,,,,,
39296,,,,,,,,,,
39297,,,,,,,,,,
39298,80.0,50.0,50.0,60.0,70.0,80.0,90.0,90.0,80.0,80.0
39299,,,,,,,,,,
39300,30.0,,,,20.0,30.0,20.0,,,60.0
39301,50.0,60.0,70.0,40.0,45.0,70.0,80.0,65.0,85.0,70.0
39302,15.0,,,20.0,,15.0,50.0,,,80.0
39303,,,,25.0,25.0,25.0,,25.0,,70.0
39304,,,,,,,,,,
39305,80.0,5.0,20.0,90.0,20.0,5.0,,40.0,,40.0
39306,,,,,,,,,,80.0
39307,,,,,,,,,,
39308,,,,,,,,,,
39309,,,,,,,,,,
39310,,,,,,,,,,80.0
39311,,,,,,,,,,50.0
39312,20.0,1.0,60.0,80.0,60.0,80.0,50.0,50.0,50.0,60.0
39313,45.0,,5.0,20.0,20.0,,10.0,,,80.0
39314,,,,,,,,,,
39315,,,,,,,,,,
39316,,,,,,,,,,
39317,40.0,10.0,10.0,,20.0,20.0,30.0,20.0,10.0,60.0
39318,,,,,,,,,,
39319,,,,,,,,,,
39320,,,,,,,,,,
39321,30.0,10.0,20.0,10.0,15.0,5.0,5.0,5.0,,40.0
39322,,,,,,,,,,
39323,,,,,,,,,,100.0
39324,95.0,,50.0,85.0,50.0,75.0,80.0,50.0,25.0,80.0
39325,3.0,,1.0,25.0,25.0,25.0,10.0,1.0,10.0,70.0
39326,,,,,,,,,,
39327,,,,,,,,,,
39328,20.0,10.0,10.0,10.0,10.0,30.0,10.0,,,
39329,20.0,10.0,,10.0,15.0,10.0,15.0,,20.0,50.0
39330,,,,,,,,,,
39331,,,,,,,,,,
39332,,,,,,,,,,
39333,,,,,,,,,,50.0
39334,,,,,,,,,,
39335,,,,,,,,,,
39336,5.0,,5.0,20.0,15.0,50.0,5.0,,,100.0
39337,,,,,,,,,,
39338,,,,,,,,,,
39339,,,,,,,,,,
39340,,,,,,,,,,
39341,,,,,,,,,,
39342,,,,,,,,,,70.0
39343,15.0,,,15.0,15.0,15.0,20.0,10.0,10.0,70.0
39344,50.0,,,30.0,,,20.0,,,30.0
39345,,,,,,,,,,
39346,90.0,,100.0,70.0,50.0,,10.0,10.0,10.0,60.0
39347,10.0,,,10.0,40.0,40.0,,,,90.0
39348,,,,,,,,,,
39349,,,,,,,,,,
39350,,,,,,,,,,
39351,,,,,,,,,,
39352,,,,,,,,,,60.0
39353,,,,,,,,,,
39354,,,20.0,,20.0,60.0,,,,100.0
39355,15.0,2.0,9.0,15.0,15.0,10.0,5.0,9.0,9.0,60.0
39356,14.0,10.0,4.0,20.0,20.0,14.0,12.0,,6.0,70.0
39357,,,,,,,,,,
39358,,,,20.0,30.0,20.0,20.0,10.0,,90.0
39359,,,,,,,,,,
39360,,,,,,,,,,
39361,,,,,30.0,,,,,90.0
39362,,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0
39363,,,,,,,,,,
39364,,,,,,,,,,
39365,10.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,60.0
39366,,,,,,,,,,
39367,10.0,5.0,5.0,30.0,20.0,10.0,5.0,,15.0,90.0
39368,20.0,,,30.0,40.0,10.0,,,,60.0
39369,20.0,90.0,80.0,100.0,60.0,20.0,100.0,30.0,10.0,70.0
39370,,,10.0,60.0,30.0,,,,,20.0
39371,,,,,,,,,,
39372,,,,,,,,,,
39373,,,,,,,,,,
39374,15.0,3.0,10.0,15.0,27.0,30.0,,,,30.0
39375,,,,,,,,,,
39376,,,,,,,,,,
39377,10.0,,,20.0,40.0,10.0,,,20.0,30.0
39378,10.0,,10.0,20.0,10.0,10.0,20.0,10.0,10.0,100.0
39379,,,,,,,,,,
39380,,,,,,,,,,20.0
39381,,,,,,,,,,
39382,,,,,,,,,,
39383,,,,,,,,,,
39384,10.0,,,,40.0,20.0,30.0,,,80.0
39385,,,,,,,,,,
39386,,40.0,,20.0,20.0,10.0,10.0,,,50.0
39387,,,,,,,,,,
39388,,,,,,,,,,
39389,,,,,,,,,,
39390,,,,,,,,,,40.0
39391,,,,,,,,,,
39392,,,,,,,,,,80.0
39393,20.0,30.0,5.0,60.0,60.0,40.0,40.0,80.0,90.0,70.0
39394,20.0,,,20.0,40.0,10.0,10.0,,,90.0
39395,,,,,,,,,,
39396,50.0,,50.0,70.0,90.0,80.0,70.0,50.0,60.0,70.0
39397,,,,,,,,,,
39398,,,,,,,,,,
39399,,,,10.0,60.0,,,30.0,,60.0
39400,,,,,,,,,,
